genus,metabolism,light,replicate,run,time,seconds,oxygen_mM,carbondioxide_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,comments,,,,,,,,,,,,
Osmundea,nonccm,High,5,Dark2,15:57:38,900,10.13609913,21.24173512,20.6455092,0.596225918,31,12,8.1,8.1,,,,,,,,,,,,
Osmundea,nonccm,High,5,Dark2,15:57:52,914,10.90968123,20.79232619,20.21314474,0.579181446,31,12,8.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,15:59:58,1040,5.887142321,2721.901324,2650.885435,71.01588887,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:00:12,1054,5.566636665,2721.319344,2650.593297,70.72604703,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:00:26,1067,5.910878805,2707.729836,2636.697682,71.03215357,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:00:39,1081,5.378638665,2706.468347,2636.138809,70.32953781,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:00:53,1094,6.354549034,2726.650029,2655.089684,71.56034476,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:01:06,1107,6.104495281,2718.608405,2647.506794,71.10161124,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:01:19,1121,5.859239327,2724.006231,2652.981209,71.02502177,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:01:33,1134,6.218506157,2731.616534,2660.564099,71.0524346,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:01:46,1148,5.766502906,2732.018582,2661.26269,70.75589179,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:02:00,1163,6.095025939,2725.190399,2653.971938,71.21846046,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:02:15,1176,6.101338834,2756.078369,2684.849671,71.22869888,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:02:28,1189,6.35663229,2729.168617,2657.757032,71.4115846,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:02:41,1203,5.999448716,2712.699561,2641.752943,70.94661825,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:02:55,1218,6.363639602,2728.485372,2657.19816,71.28721234,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:03:10,1231,6.504543409,2725.007033,2653.400364,71.60666902,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:03:23,1245,6.329423714,2712.839651,2641.473506,71.36614488,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:03:37,1258,5.863468967,2712.051359,2641.054351,70.9970076,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:03:50,1272,5.86624664,2726.955404,2656.35985,70.59555393,31,12,4.1,,,,,,,,,,,,,
Osmundea,nonccm,High,5,DIC_f,16:04:04,1286,6.060178761,2732.945257,2661.821563,71.12369402,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:47:59,11121,6.480112507,2666.601617,2596.700159,69.9014579,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:48:13,11134,6.354549034,2646.542715,2577.609566,68.93314858,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:48:26,11148,6.69007938,2701.505748,2631.655124,69.85062376,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:48:40,11162,6.875615351,2680.570682,2609.757464,70.81321767,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:48:54,11175,7.973617101,2704.894117,2633.471461,71.42265565,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:49:07,11189,7.725962248,2717.280015,2646.389048,70.89096726,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:49:21,11202,7.582280768,2727.404981,2656.20743,71.19755127,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:49:34,11216,7.375785987,2720.661921,2650.593297,70.06862451,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:49:48,11230,7.484620289,2709.33631,2638.526721,70.80958891,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:50:02,11244,8.253341459,2743.015882,2671.652647,71.36323458,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:50:16,11257,7.862699544,2732.046742,2660.983254,71.06348848,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:50:29,11271,8.796755422,2725.011811,2653.120927,71.89088364,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:50:43,11285,8.595879117,2749.574043,2677.685935,71.88810813,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:50:57,11299,8.595184699,2734.236504,2662.113701,72.12280257,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:51:11,11313,8.883936496,2744.777171,2672.910111,71.86705991,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:51:25,11328,8.686532283,2731.168799,2659.586071,71.58272742,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:51:40,11342,8.494683418,2761.219802,2689.892229,71.32757339,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:51:54,11356,8.663490218,2748.926499,2677.26678,71.65971855,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_i,18:52:08,11369,9.127424839,2775.687615,2703.508407,72.17920826,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:09:36,701,11.07855116,26.90241533,26.15294842,0.749466909,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:09:50,716,10.58532471,26.88058522,26.16552306,0.715062153,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:10:05,730,11.33176136,27.268865,26.51926426,0.749600745,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:10:19,743,10.50161573,27.15104285,26.40977596,0.741266895,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:10:32,758,11.26130946,27.11386325,26.36481209,0.749051162,31,12,7.95,7.95,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:10:47,772,10.97943871,27.12075066,26.32696115,0.793789514,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:11:01,786,11.1364404,27.18216276,26.41117314,0.770989619,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:11:15,800,10.93341771,27.23845672,26.4476269,0.790829821,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:11:29,814,10.38236515,27.42778936,26.73887594,0.688913421,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:11:43,828,11.11339834,27.75437099,27.00484867,0.749522323,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:11:57,842,10.89642415,27.54376755,26.80416246,0.739605086,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:12:11,856,10.86157697,27.47505463,26.72134765,0.753706978,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:12:25,870,11.31780986,27.72649575,26.97817519,0.748320565,31,12,7.95,7.95,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:12:39,884,10.79529158,27.67325264,26.87427562,0.798977024,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:12:53,898,10.64674917,27.30233375,26.54034901,0.761984737,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:13:07,913,10.84901431,27.39584093,26.59649034,0.799350585,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:13:22,926,10.69901994,27.78430185,26.96839491,0.815906945,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:13:35,940,10.35162135,27.71890261,27.00065712,0.718245487,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:13:49,955,10.6655616,27.68850653,26.95010452,0.738402009,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:14:04,969,10.54208138,27.36071342,26.61465372,0.746059707,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:14:18,982,10.91037565,27.95339057,27.19296024,0.76043033,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:14:31,997,10.35446215,27.73774035,26.99646558,0.74127477,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:14:46,1011,10.26305144,28.40947231,27.63789934,0.771572965,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:15:00,1025,10.97804988,27.68027597,26.87579982,0.804476151,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:15:14,1039,10.6132277,28.52253796,27.72211134,0.800426623,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:15:28,1053,10.81271517,27.99299617,27.21823654,0.774759633,31,12,7.95,7.95,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:15:42,1067,10.82742421,28.29669366,27.51151784,0.785175822,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:15:56,1081,10.02341396,27.93502775,27.14380482,0.791222928,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:16:10,1095,10.44719857,27.8417753,27.07153238,0.770242923,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:16:24,1109,10.56651228,28.07320758,27.33750511,0.735702469,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:16:38,1123,10.48072005,28.40363794,27.62659486,0.777043072,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:16:52,1136,10.7743959,28.22049506,27.45677369,0.763721376,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:17:05,1150,10.8664379,28.50150782,27.71639559,0.78511223,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:17:19,1164,10.81555597,28.43789751,27.61821177,0.819685739,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:17:33,1178,10.30282268,28.78630753,27.97474733,0.811560198,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:17:47,1192,10.42560848,28.72800851,27.92419473,0.803813779,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:18:01,1207,10.89995937,28.72505187,27.9423581,0.782693766,31,12,7.95,D1 END NO,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark1,19:18:16,1221,10.84901431,28.99375679,28.18521382,0.808542972,31,12,7.95,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:30:40,730,11.44892868,28.04908936,27.32061191,0.728477456,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:30:53,744,11.98887055,28.11682092,27.33471075,0.782110168,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:31:07,758,12.08722545,28.00846001,27.22242808,0.78603192,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:31:21,772,11.82353585,28.01171447,27.2546903,0.757024175,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:31:35,786,12.15420526,27.51104931,26.76059577,0.750453534,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:31:49,800,12.27137259,27.9800052,27.25608748,0.723917723,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:32:03,814,12.02441215,27.72941573,26.98236673,0.74704899,31,12,7.96,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:32:17,829,11.99512032,27.86111346,27.10874824,0.752365223,31,12,7.97,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:32:32,842,12.46738796,27.43315347,26.65961759,0.773535887,31,12,7.97,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:32:45,856,12.32301206,27.74762341,27.01462895,0.732994462,31,12,7.97,7.97,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:32:59,871,12.5531802,27.50054338,26.68489389,0.81564949,31,12,7.97,PLOCAMIUM LOW R5,,,,,,,,,,,,
Plocamium,ccm,Low,5,Light,19:33:14,884,12.12560785,27.32859862,26.57540559,0.753193031,31,12,7.97,LIGHT OFF NOW,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:36:30,170,11.69658354,27.58926161,26.86170098,0.727560632,31,12,7.97,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:36:45,184,11.68054878,27.77580262,26.99925994,0.776542679,31,12,7.97,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:36:59,198,11.46496344,27.76090718,26.96699773,0.793909456,31,12,7.97,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:37:13,211,11.82770236,27.70043212,26.9361327,0.764299426,31,12,7.97,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:37:26,225,11.56609601,27.58523656,26.79997092,0.785265646,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:37:40,239,11.17337084,27.71999253,27.02453624,0.695456287,31,12,7.98,7.98,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:37:54,253,11.66520845,27.78396738,27.01183458,0.7721328,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:38:08,267,11.32128196,27.98074796,27.21404499,0.766702968,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:38:22,281,11.50612351,27.33239492,26.57959714,0.752797784,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:38:36,295,10.84207013,27.94099296,27.19156305,0.749429911,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:38:50,309,11.71956247,27.803363,27.02872779,0.774635207,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:39:04,323,11.06737734,28.1972582,27.39923517,0.798023025,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:39:18,337,11.71192387,27.98006982,27.19854897,0.781520853,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:39:32,351,11.00803613,27.99624833,27.21683935,0.779408975,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:39:46,365,10.87028877,27.83093523,27.09744376,0.733491471,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:40:00,379,11.32405963,28.02175046,27.26586776,0.755882699,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:40:14,393,10.99477905,27.89823547,27.1115426,0.786692868,31,12,7.98,7.98,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:40:28,407,10.71789549,28.06697409,27.35147694,0.715497149,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:40:42,421,10.86296581,28.3954578,27.62100613,0.774451661,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:40:56,434,11.25916307,28.48680375,27.7080125,0.778791255,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:41:09,448,10.84308019,28.18906103,27.40622109,0.782839941,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:41:23,462,11.0031752,28.22528143,27.46096524,0.764316198,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:41:37,475,11.18454466,28.30307446,27.55229016,0.750784301,31,12,7.98,7.98,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:41:50,490,10.94806363,28.46270265,27.68832493,0.774377723,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:42:05,503,10.98991812,28.09673014,27.32632765,0.770402487,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:42:18,517,10.83089631,28.32243192,27.52841104,0.794020872,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:42:32,532,10.64813801,28.28017206,27.46515678,0.815015274,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:42:47,546,10.5427758,28.32721128,27.55508453,0.772126756,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:43:01,559,11.08688418,28.63231748,27.83007544,0.802242043,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,Dark2,19:43:14,573,11.09458591,28.62834736,27.83159964,0.796747722,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:45:34,713,6.471021939,2873.834147,2799.088389,74.74575769,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:45:48,727,6.502460154,2852.254851,2777.482868,74.77198304,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:46:02,740,6.704030877,2868.688122,2793.893411,74.7947119,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:46:15,754,6.79544159,2857.151948,2782.525426,74.62652209,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:46:29,767,7.194416526,2874.00859,2799.088389,74.92020075,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:46:42,781,6.065734108,2867.457338,2793.474256,73.98308181,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:46:56,795,6.887483593,2863.951795,2788.99057,74.96122451,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:47:10,810,7.110013126,2882.127608,2807.36987,74.75773783,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:47:25,823,7.24744484,2859.966728,2785.332493,74.63423511,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:47:38,837,7.124659041,2875.190906,2800.637991,74.55291501,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:47:52,851,6.883317082,2832.040561,2757.553965,74.48659636,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:48:06,865,6.806552285,2839.996309,2765.835446,74.16086251,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:48:20,878,6.911914495,2846.010557,2771.589298,74.42125877,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:48:33,892,7.079332458,2867.054292,2792.915383,74.1389089,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:48:47,906,7.36183449,2864.338759,2789.549443,74.78931586,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:49:01,919,6.98583849,2848.329105,2773.964508,74.36459696,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:49:14,933,7.473446465,2856.120753,2781.267962,74.85279123,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,Low,5,DIC_f,19:49:28,947,7.333237077,2850.947373,2776.35242,74.59495354,31,12,4.1,END,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:55:20,1299,11.2668648,2844.771927,2767.93122,76.84070703,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:55:34,1312,11.37986562,2869.622598,2793.055101,76.56749683,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:55:47,1326,10.67673542,2861.323827,2785.472211,75.85161657,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:56:01,1339,11.29337896,2882.292863,2805.972688,76.32017465,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:56:14,1353,10.45212263,2850.093269,2773.964508,76.12876125,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:56:28,1368,11.02583849,2833.314638,2757.122109,76.19252926,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:56:43,1382,10.87691731,2820.549329,2744.356942,76.19238705,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:56:57,1396,11.17267642,2838.755186,2762.177369,76.57781675,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:57:11,1410,10.91529971,2854.158368,2778.460895,75.69747263,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:57:25,1424,11.00734171,2829.880175,2754.035606,75.8445698,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:57:39,1437,11.26061504,2862.596601,2786.742377,75.85422409,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:57:52,1451,11.45663041,2838.042665,2762.037651,76.00501459,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:58:06,1465,10.90134821,2852.412098,2777.203431,75.20866702,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:58:20,1479,11.15455841,2840.012497,2764.844717,75.16778003,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:58:34,1492,11.17128758,2836.230837,2760.780186,75.45065078,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:58:47,1507,11.27526095,2872.067261,2796.281322,75.78593845,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:59:02,1520,11.0659885,2836.558551,2761.059623,75.49892812,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:59:15,1534,11.09319707,2808.910146,2733.687548,75.22259747,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:59:29,1547,10.53652603,2834.491485,2759.929175,74.56230998,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:59:42,1561,11.0171267,2844.662763,2769.341104,75.32165831,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,19:59:56,1575,11.17829489,2818.087709,2743.086776,75.00093337,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:00:10,1589,10.62301269,2817.192231,2742.667621,74.52460994,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:00:24,1602,10.89857054,2823.719857,2749.272484,74.44737319,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:00:37,1616,10.33350334,2804.504652,2730.461327,74.04332507,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:00:51,1629,10.51556722,2795.349249,2721.341536,74.00771258,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:01:04,1643,10.74018001,2809.030987,2734.665576,74.36541142,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:01:18,1657,10.74087443,2797.458962,2723.157873,74.30108867,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:01:32,1671,10.85532721,2802.423277,2728.073415,74.34986159,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:01:46,1685,10.80854866,2819.435482,2745.474688,73.96079401,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:02:00,1698,10.72761735,2820.223549,2746.18598,74.03756868,31,12,4.1,,,,,,,,,,,,,
Plocamium,ccm,High,2,DIC_i,20:02:13,1712,10.47440715,2813.636374,2740.000273,73.63610085,31,12,4.1,.,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:16:25,561,12.79313332,28.6693421,27.87224494,0.797097158,31,12,7.99,7.99,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:16:38,576,13.66860554,29.09462034,28.28073029,0.813890054,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:16:53,590,12.8692037,29.12596598,28.34804908,0.777916895,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:17:07,603,13.26123445,29.13462609,28.30587957,0.828746514,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:17:20,618,13.75862741,29.36200775,28.54035219,0.82165556,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:17:35,632,12.86850928,29.01053277,28.19651829,0.814014479,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:17:49,646,13.21167823,29.03440591,28.2035042,0.830901711,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:18:03,660,13.33238077,29.28852345,28.49818269,0.79034076,31,12,7.99,7.99,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:18:17,674,13.04287143,29.23391937,28.4224808,0.811438569,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:18:31,688,12.70872992,29.2481022,28.4561402,0.791962008,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:18:45,702,12.79736296,28.70424643,27.88062804,0.823618395,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:18:59,715,13.27796362,29.12951803,28.27933311,0.850184924,31,12,7.99,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:19:12,729,13.34910994,29.49199513,28.67219541,0.819799717,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:19:26,744,13.04426027,29.44327566,28.59230198,0.850973683,31,12,7.98,7.98,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:19:41,758,12.97595475,29.25946114,28.43505544,0.824405696,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:19:55,772,12.44226264,29.52888187,28.69607453,0.832807338,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:20:09,786,13.03314957,29.70669878,28.88698046,0.819718317,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:20:23,800,12.61946559,29.39045844,28.59509634,0.795362103,31,12,7.98,,,,,,,,,,,,,
Plocamium,ccm,High,2,Dark1,20:20:37,813,12.10256579,29.57767121,28.76212315,0.815548053,31,12,7.98,,,,,,,,,,,,,
