number,genus,metabolism,treatment,rep,run1,run2,seconds,gas_id,gas_mM,salinity_ppt,temperature_c,pH
4160,Opuntiella,nonccm,Low,4,Dark2,Dark,558,HCO3,23.7557741,31,12,8.01
4161,Opuntiella,nonccm,Low,4,Dark2,Dark,571,HCO3,23.60845286,31,12,8.01
4162,Opuntiella,nonccm,Low,4,Dark2,Dark,585,HCO3,23.97810547,31,12,8.01
4163,Opuntiella,nonccm,Low,4,Dark2,Dark,599,HCO3,24.07697955,31,12,8.01
4164,Opuntiella,nonccm,Low,4,Dark2,Dark,613,HCO3,23.59695604,31,12,8.01
4165,Opuntiella,nonccm,Low,4,Dark2,Dark,627,HCO3,24.16233802,31,12,8.01
4166,Opuntiella,nonccm,Low,4,Dark2,Dark,641,HCO3,24.02433877,31,12,8.01
4167,Odonthalia,ccm,High,4,Dark1,Dark,562,HCO3,24.95975301,31,12,8.02
4168,Odonthalia,ccm,High,4,Dark1,Dark,576,HCO3,25.08237303,31,12,8.02
4169,Odonthalia,ccm,High,4,Dark1,Dark,591,HCO3,25.04547095,31,12,8.02
4170,Odonthalia,ccm,High,4,Dark1,Dark,604,HCO3,24.93810113,31,12,8.02
4171,Odonthalia,ccm,High,4,Dark1,Dark,618,HCO3,25.03910145,31,12,8.02
4172,Odonthalia,ccm,High,4,Dark1,Dark,632,HCO3,25.06366612,31,12,8.02
4173,Odonthalia,ccm,High,4,Dark1,Dark,646,HCO3,25.26751035,31,12,8.02
4174,Odonthalia,ccm,High,4,Dark1,Dark,660,HCO3,25.58593266,31,12,8.02
4175,Odonthalia,ccm,High,4,Dark1,Dark,674,HCO3,25.19650038,31,12,8.02
4176,Odonthalia,ccm,High,4,Dark1,Dark,688,HCO3,25.16916695,31,12,8.02
4177,Odonthalia,ccm,High,4,Dark1,Dark,703,HCO3,25.38259846,31,12,8.02
4178,Odonthalia,ccm,High,4,Dark1,Dark,717,HCO3,25.34392398,31,12,8.02
4179,Odonthalia,ccm,High,4,Dark1,Dark,731,HCO3,25.19296742,31,12,8.02
4180,Odonthalia,ccm,High,4,Dark1,Dark,745,HCO3,25.00066151,31,12,8.01
4181,Odonthalia,ccm,High,4,Dark1,Dark,759,HCO3,25.15359968,31,12,8.01
4182,Odonthalia,ccm,High,4,Dark1,Dark,773,HCO3,25.23223343,31,12,8.01
4183,Odonthalia,ccm,High,4,Dark1,Dark,786,HCO3,24.72376388,31,12,8.01
4184,Odonthalia,ccm,High,4,Dark1,Dark,800,HCO3,25.00308234,31,12,8.01
4185,Odonthalia,ccm,High,4,Dark1,Dark,814,HCO3,25.54437306,31,12,8.01
4186,Odonthalia,ccm,High,4,Dark1,Dark,828,HCO3,25.46829586,31,12,8.01
4187,Odonthalia,ccm,High,4,Dark1,Dark,842,HCO3,25.87417272,31,12,8.01
4188,Odonthalia,ccm,High,4,Dark1,Dark,856,HCO3,25.59362434,31,12,8.01
4189,Odonthalia,ccm,High,4,Dark1,Dark,870,HCO3,25.64351687,31,12,8.01
4190,Odonthalia,ccm,High,4,Dark1,Dark,884,HCO3,25.64134033,31,12,8.01
4191,Odonthalia,ccm,High,4,Dark1,Dark,898,HCO3,25.83321877,31,12,8.01
4192,Odonthalia,ccm,High,4,Dark1,Dark,912,HCO3,26.08267804,31,12,8.01
4193,Odonthalia,ccm,High,4,Dark1,Dark,926,HCO3,25.84767929,31,12,8.01
4194,Odonthalia,ccm,High,4,Dark1,Dark,940,HCO3,25.96858853,31,12,8.01
4195,Odonthalia,ccm,High,4,Dark1,Dark,954,HCO3,26.22854203,31,12,8.01
4196,Odonthalia,ccm,High,4,Dark1,Dark,968,HCO3,26.34219895,31,12,8.01
4197,Odonthalia,ccm,High,4,Dark1,Dark,982,HCO3,26.02347201,31,12,8.01
4198,Odonthalia,ccm,High,4,Dark1,Dark,997,HCO3,26.47108149,31,12,8.01
4199,Odonthalia,ccm,High,4,Dark1,Dark,1011,HCO3,26.36842264,31,12,8.01
4200,Odonthalia,ccm,High,4,Dark1,Dark,1024,HCO3,26.40408706,31,12,8.01
4201,Odonthalia,ccm,High,4,Dark1,Dark,1038,HCO3,26.37088249,31,12,8.01
4202,Odonthalia,ccm,High,4,Light1,Light,100,HCO3,25.15940851,31,12,8
4203,Odonthalia,ccm,High,4,Light1,Light,114,HCO3,25.11529834,31,12,8
4204,Odonthalia,ccm,High,4,Light1,Light,128,HCO3,24.79855668,31,12,8
4205,Odonthalia,ccm,High,4,Light1,Light,143,HCO3,24.01690213,31,12,8
4206,Odonthalia,ccm,High,4,Light1,Light,156,HCO3,23.97257117,31,12,8
4207,Odonthalia,ccm,High,4,Light1,Light,170,HCO3,23.85631917,31,12,8
4208,Odonthalia,ccm,High,4,Light1,Light,184,HCO3,23.62364702,31,12,8
4209,Odonthalia,ccm,High,4,Light1,Light,199,HCO3,22.7856858,31,12,8.01
4210,Odonthalia,ccm,High,4,Light1,Light,213,HCO3,22.88340629,31,12,8.01
4211,Odonthalia,ccm,High,4,Light1,Light,227,HCO3,22.65348501,31,12,8.01
4212,Odonthalia,ccm,High,4,Light1,Light,241,HCO3,22.3402834,31,12,8.01
4213,Odonthalia,ccm,High,4,Light1,Light,255,HCO3,22.28699967,31,12,8.01
4214,Odonthalia,ccm,High,4,Light1,Light,270,HCO3,22.02830663,31,12,8.01
4215,Odonthalia,ccm,High,4,Light1,Light,283,HCO3,21.98976804,31,12,8.02
4216,Odonthalia,ccm,High,4,Light1,Light,298,HCO3,21.83891314,31,12,8.02
4217,Odonthalia,ccm,High,4,Light1,Light,312,HCO3,21.52258859,31,12,8.02
4218,Odonthalia,ccm,High,4,Light1,Light,326,HCO3,21.02613046,31,12,8.02
4219,Odonthalia,ccm,High,4,Light1,Light,340,HCO3,21.04858437,31,12,8.03
4220,Odonthalia,ccm,High,4,Light1,Light,354,HCO3,20.5350597,31,12,8.03
4221,Odonthalia,ccm,High,4,Light1,Light,368,HCO3,20.52791766,31,12,8.03
4222,Odonthalia,ccm,High,4,Light1,Light,381,HCO3,20.17702,31,12,8.03
4223,Odonthalia,ccm,High,4,Light1,Light,395,HCO3,20.04060362,31,12,8.03
4224,Odonthalia,ccm,High,4,Light1,Light,408,HCO3,20.05120994,31,12,8.04
4225,Odonthalia,ccm,High,4,Light1,Light,422,HCO3,19.80566236,31,12,8.04
4226,Odonthalia,ccm,High,4,Light1,Light,436,HCO3,19.6104917,31,12,8.04
4227,Odonthalia,ccm,High,4,Light1,Light,450,HCO3,19.21035831,31,12,8.04
4228,Odonthalia,ccm,High,4,Light1,Light,464,HCO3,19.5097781,31,12,8.05
4229,Odonthalia,ccm,High,4,Light1,Light,479,HCO3,18.88772056,31,12,8.05
4230,Odonthalia,ccm,High,4,Dark2,Dark,252,HCO3,16.8943237,31,12,8.12
4231,Odonthalia,ccm,High,4,Dark2,Dark,266,HCO3,17.13093895,31,12,8.12
4232,Odonthalia,ccm,High,4,Dark2,Dark,280,HCO3,17.32892117,31,12,8.12
4233,Odonthalia,ccm,High,4,Dark2,Dark,294,HCO3,17.26798479,31,12,8.12
4234,Odonthalia,ccm,High,4,Dark2,Dark,308,HCO3,17.20272949,31,12,8.12
4235,Odonthalia,ccm,High,4,Dark2,Dark,322,HCO3,17.27709232,31,12,8.12
4236,Odonthalia,ccm,High,4,Dark2,Dark,337,HCO3,17.51023773,31,12,8.12
4237,Odonthalia,ccm,High,4,Dark2,Dark,351,HCO3,17.73424886,31,12,8.12
4238,Odonthalia,ccm,High,4,Dark2,Dark,365,HCO3,17.602127,31,12,8.12
4239,Odonthalia,ccm,High,4,Dark2,Dark,378,HCO3,17.25422906,31,12,8.12
4240,Odonthalia,ccm,High,4,Dark2,Dark,392,HCO3,17.17444367,31,12,8.11
4241,Odonthalia,ccm,High,4,Dark2,Dark,406,HCO3,17.67866214,31,12,8.11
4242,Odonthalia,ccm,High,4,Dark2,Dark,420,HCO3,17.65392052,31,12,8.11
4243,Odonthalia,ccm,High,4,Dark2,Dark,434,HCO3,17.52234466,31,12,8.11
4244,Odonthalia,ccm,High,4,Dark2,Dark,448,HCO3,17.57935417,31,12,8.11
4245,Odonthalia,ccm,High,4,Dark2,Dark,462,HCO3,17.90831057,31,12,8.11
4246,Odonthalia,ccm,High,4,Dark2,Dark,476,HCO3,17.89979664,31,12,8.11
4247,Odonthalia,ccm,High,4,Dark2,Dark,490,HCO3,17.69493336,31,12,8.11
4248,Odonthalia,ccm,High,4,Dark2,Dark,504,HCO3,17.82438325,31,12,8.11
4249,Odonthalia,ccm,High,4,Dark2,Dark,518,HCO3,17.89049761,31,12,8.11
4250,Odonthalia,ccm,High,4,Dark2,Dark,532,HCO3,18.0074863,31,12,8.11
4251,Odonthalia,ccm,High,4,Dark2,Dark,546,HCO3,17.81763873,31,12,8.11
4252,Odonthalia,ccm,High,4,Dark2,Dark,561,HCO3,17.93712167,31,12,8.11
4253,Odonthalia,ccm,High,4,Dark2,Dark,575,HCO3,17.97967123,31,12,8.11
4254,Odonthalia,ccm,High,4,Dark2,Dark,589,HCO3,18.02193453,31,12,8.11
4255,Odonthalia,ccm,High,4,Dark2,Dark,603,HCO3,17.90317309,31,12,8.11
4256,Odonthalia,ccm,High,4,Dark2,Dark,616,HCO3,18.349001,31,12,8.11
4257,Odonthalia,ccm,High,4,Dark2,Dark,630,HCO3,17.91712582,31,12,8.11
4258,Odonthalia,ccm,High,4,Dark2,Dark,643,HCO3,17.95014701,31,12,8.11
4259,Odonthalia,ccm,High,4,Dark2,Dark,657,HCO3,17.89583361,31,12,8.1
4260,Odonthalia,ccm,High,4,Dark2,Dark,671,HCO3,18.13045115,31,12,8.1
4261,Odonthalia,ccm,High,4,Dark2,Dark,685,HCO3,18.34468064,31,12,8.1
4262,Odonthalia,ccm,High,4,Dark2,Dark,699,HCO3,18.14160664,31,12,8.1
4263,Osmundea,ccm,Low,4,Dark1,Dark,1163,HCO3,22.14054997,31,12,8.04
4264,Osmundea,ccm,Low,4,Dark1,Dark,1178,HCO3,22.19236199,31,12,8.04
4265,Osmundea,ccm,Low,4,Dark1,Dark,1191,HCO3,21.87564134,31,12,8.04
4266,Osmundea,ccm,Low,4,Dark1,Dark,1205,HCO3,21.95219811,31,12,8.04
4267,Osmundea,ccm,Low,4,Dark1,Dark,1219,HCO3,22.20629707,31,12,8.04
4268,Osmundea,ccm,Low,4,Dark1,Dark,1232,HCO3,22.18745327,31,12,8.04
4269,Osmundea,ccm,Low,4,Dark1,Dark,1246,HCO3,21.97882927,31,12,8.04
4270,Osmundea,ccm,Low,4,Dark1,Dark,1260,HCO3,22.20100634,31,12,8.04
4271,Osmundea,ccm,Low,4,Dark1,Dark,1274,HCO3,22.13675349,31,12,8.04
4272,Osmundea,ccm,Low,4,Dark1,Dark,1288,HCO3,21.94453077,31,12,8.04
4273,Osmundea,ccm,Low,4,Dark1,Dark,1303,HCO3,21.99004292,31,12,8.04
4274,Osmundea,ccm,Low,4,Dark1,Dark,1316,HCO3,22.24881058,31,12,8.04
4275,Osmundea,ccm,Low,4,Dark1,Dark,1330,HCO3,22.27322572,31,12,8.04
4276,Osmundea,ccm,Low,4,Dark1,Dark,1344,HCO3,22.43543999,31,12,8.04
4277,Osmundea,ccm,Low,4,Dark1,Dark,1358,HCO3,22.20767131,31,12,8.04
4278,Osmundea,ccm,Low,4,Dark1,Dark,1372,HCO3,22.05509868,31,12,8.04
4279,Osmundea,ccm,Low,4,Dark1,Dark,1386,HCO3,22.33915031,31,12,8.04
4280,Osmundea,ccm,Low,4,Dark1,Dark,1400,HCO3,22.48449001,31,12,8.04
4281,Osmundea,ccm,Low,4,Dark1,Dark,1415,HCO3,22.65082531,31,12,8.04
4282,Osmundea,ccm,Low,4,Dark1,Dark,1428,HCO3,22.45372261,31,12,8.04
4283,Osmundea,ccm,Low,4,Dark1,Dark,1442,HCO3,22.35798397,31,12,8.04
4284,Osmundea,ccm,Low,4,Dark1,Dark,1456,HCO3,22.32666383,31,12,8.04
4285,Osmundea,ccm,Low,4,Dark1,Dark,1471,HCO3,22.08151179,31,12,8.04
4286,Osmundea,ccm,Low,4,Dark1,Dark,1485,HCO3,22.3449025,31,12,8.04
4287,Osmundea,ccm,Low,4,Dark1,Dark,1499,HCO3,22.39368037,31,12,8.04
4288,Osmundea,ccm,Low,4,Dark1,Dark,1513,HCO3,22.28491774,31,12,8.04
4289,Osmundea,ccm,Low,4,Dark1,Dark,1527,HCO3,22.47133755,31,12,8.04
4290,Osmundea,ccm,Low,4,Dark1,Dark,1541,HCO3,22.31497689,31,12,8.04
4291,Osmundea,ccm,Low,4,Dark1,Dark,1555,HCO3,22.2267805,31,12,8.04
4292,Osmundea,ccm,Low,4,Dark1,Dark,1569,HCO3,22.47769488,31,12,8.04
4293,Osmundea,ccm,Low,4,Dark1,Dark,1584,HCO3,22.35563948,31,12,8.04
4294,Osmundea,ccm,Low,4,Dark1,Dark,1598,HCO3,22.19736537,31,12,8.04
4295,Osmundea,ccm,Low,4,Dark1,Dark,1612,HCO3,22.60098253,31,12,8.04
4296,Osmundea,ccm,Low,4,Dark1,Dark,1627,HCO3,22.33703063,31,12,8.04
4297,Osmundea,ccm,Low,4,Dark1,Dark,1640,HCO3,21.98696483,31,12,8.04
4298,Osmundea,ccm,Low,4,Dark1,Dark,1655,HCO3,22.59025738,31,12,8.04
4299,Osmundea,ccm,Low,4,Dark1,Dark,1668,HCO3,22.27353674,31,12,8.04
4300,Osmundea,ccm,Low,4,Light1,Light,605,HCO3,21.51064147,31,12,8.04
4301,Osmundea,ccm,Low,4,Light1,Light,620,HCO3,21.65846258,31,12,8.04
4302,Osmundea,ccm,Low,4,Light1,Light,634,HCO3,21.40142244,31,12,8.04
4303,Osmundea,ccm,Low,4,Light1,Light,648,HCO3,21.174242,31,12,8.04
4304,Osmundea,ccm,Low,4,Light1,Light,662,HCO3,21.27040491,31,12,8.04
4305,Osmundea,ccm,Low,4,Light1,Light,676,HCO3,21.55858601,31,12,8.04
4306,Osmundea,ccm,Low,4,Light1,Light,690,HCO3,21.47422161,31,12,8.04
4307,Osmundea,ccm,Low,4,Light1,Light,704,HCO3,21.25753811,31,12,8.04
4308,Osmundea,ccm,Low,4,Light1,Light,719,HCO3,20.95054025,31,12,8.04
4309,Osmundea,ccm,Low,4,Light1,Light,732,HCO3,21.1207312,31,12,8.04
4310,Osmundea,ccm,Low,4,Light1,Light,746,HCO3,21.25714427,31,12,8.04
4311,Osmundea,ccm,Low,4,Light1,Light,760,HCO3,21.0874638,31,12,8.04
4312,Osmundea,ccm,Low,4,Light1,Light,774,HCO3,21.13281537,31,12,8.04
4313,Osmundea,ccm,Low,4,Light1,Light,788,HCO3,20.93762753,31,12,8.05
4314,Osmundea,ccm,Low,4,Light1,Light,802,HCO3,21.10639959,31,12,8.05
4315,Osmundea,ccm,Low,4,Light1,Light,815,HCO3,21.06617372,31,12,8.05
4316,Osmundea,ccm,Low,4,Light1,Light,829,HCO3,21.126786,31,12,8.05
4317,Osmundea,ccm,Low,4,Light1,Light,843,HCO3,20.80707748,31,12,8.05
4318,Osmundea,ccm,Low,4,Light1,Light,857,HCO3,20.70512344,31,12,8.05
4319,Osmundea,ccm,Low,4,Light1,Light,871,HCO3,20.64081236,31,12,8.05
4320,Osmundea,ccm,Low,4,Light1,Light,885,HCO3,20.88434193,31,12,8.05
4321,Osmundea,ccm,Low,4,Light1,Light,899,HCO3,20.64481165,31,12,8.05
4322,Osmundea,ccm,Low,4,Light1,Light,913,HCO3,20.58516669,31,12,8.05
4323,Osmundea,ccm,Low,4,Light1,Light,927,HCO3,20.89556324,31,12,8.05
4324,Osmundea,ccm,Low,4,Light1,Light,941,HCO3,20.70308581,31,12,8.05
4325,Osmundea,ccm,Low,4,Light1,Light,956,HCO3,20.70104481,31,12,8.05
4326,Osmundea,ccm,Low,4,Dark2,Dark,198,HCO3,21.00836195,31,12,8.06
4327,Osmundea,ccm,Low,4,Dark2,Dark,212,HCO3,20.49402513,31,12,8.06
4328,Osmundea,ccm,Low,4,Dark2,Dark,226,HCO3,20.80415133,31,12,8.06
4329,Osmundea,ccm,Low,4,Dark2,Dark,240,HCO3,20.98094818,31,12,8.06
4330,Osmundea,ccm,Low,4,Dark2,Dark,254,HCO3,20.88785098,31,12,8.06
4331,Osmundea,ccm,Low,4,Dark2,Dark,269,HCO3,20.8763173,31,12,8.06
4332,Osmundea,ccm,Low,4,Dark2,Dark,282,HCO3,20.61230725,31,12,8.06
4333,Osmundea,ccm,Low,4,Dark2,Dark,297,HCO3,20.97824727,31,12,8.06
4334,Osmundea,ccm,Low,4,Dark2,Dark,311,HCO3,20.74225456,31,12,8.06
4335,Osmundea,ccm,Low,4,Dark2,Dark,325,HCO3,21.15090677,31,12,8.06
4336,Osmundea,ccm,Low,4,Dark2,Dark,338,HCO3,21.03559363,31,12,8.06
4337,Osmundea,ccm,Low,4,Dark2,Dark,353,HCO3,20.84484205,31,12,8.06
4338,Osmundea,ccm,Low,4,Dark2,Dark,367,HCO3,20.81077211,31,12,8.06
4339,Osmundea,ccm,Low,4,Dark2,Dark,381,HCO3,20.91406939,31,12,8.06
4340,Osmundea,ccm,Low,4,Dark2,Dark,395,HCO3,20.90731711,31,12,8.06
4341,Osmundea,ccm,Low,4,Dark2,Dark,409,HCO3,20.92328993,31,12,8.06
4342,Osmundea,ccm,Low,4,Dark2,Dark,423,HCO3,21.09026942,31,12,8.06
4343,Osmundea,ccm,Low,4,Dark2,Dark,436,HCO3,21.08838282,31,12,8.06
4344,Osmundea,ccm,Low,4,Dark2,Dark,450,HCO3,21.22935801,31,12,8.06
4345,Osmundea,ccm,Low,4,Dark2,Dark,464,HCO3,20.9738722,31,12,8.06
4346,Osmundea,ccm,Low,4,Dark2,Dark,478,HCO3,21.12286077,31,12,8.06
4347,Osmundea,ccm,Low,4,Dark2,Dark,491,HCO3,20.97007878,31,12,8.06
4348,Osmundea,ccm,Low,4,Dark2,Dark,506,HCO3,21.25857239,31,12,8.06
4349,Osmundea,ccm,Low,4,Dark2,Dark,519,HCO3,21.01922124,31,12,8.06
4350,Osmundea,ccm,Low,4,Dark2,Dark,534,HCO3,21.30242261,31,12,8.06
4351,Osmundea,ccm,Low,4,Dark2,Dark,548,HCO3,21.04287024,31,12,8.06
4352,Osmundea,ccm,Low,4,Dark2,Dark,562,HCO3,20.92295611,31,12,8.06
4353,Osmundea,ccm,Low,4,Dark2,Dark,576,HCO3,20.93300276,31,12,8.06
4354,Osmundea,ccm,Low,4,Dark2,Dark,590,HCO3,21.23472275,31,12,8.06
4355,Osmundea,ccm,Low,4,Dark2,Dark,604,HCO3,21.10161595,31,12,8.06
4356,Schizymenia,ccm,High,4,Dark1,Dark,335,HCO3,27.20738569,31,12,8.01
4357,Schizymenia,ccm,High,4,Dark1,Dark,349,HCO3,27.37446884,31,12,8.01
4358,Schizymenia,ccm,High,4,Dark1,Dark,363,HCO3,27.32633722,31,12,8.01
4359,Schizymenia,ccm,High,4,Dark1,Dark,378,HCO3,27.65148874,31,12,8
4360,Schizymenia,ccm,High,4,Dark1,Dark,392,HCO3,27.46321548,31,12,8
4361,Schizymenia,ccm,High,4,Dark1,Dark,406,HCO3,27.67872216,31,12,8
4362,Schizymenia,ccm,High,4,Dark1,Dark,420,HCO3,27.79727376,31,12,8
4363,Schizymenia,ccm,High,4,Dark1,Dark,434,HCO3,28.06229653,31,12,8
4364,Schizymenia,ccm,High,4,Dark1,Dark,448,HCO3,27.66384441,31,12,8
4365,Schizymenia,ccm,High,4,Dark1,Dark,462,HCO3,27.98669851,31,12,8
4366,Schizymenia,ccm,High,4,Dark1,Dark,475,HCO3,28.03785014,31,12,8
4367,Schizymenia,ccm,High,4,Dark1,Dark,490,HCO3,28.31016743,31,12,8
4368,Schizymenia,ccm,High,4,Dark1,Dark,504,HCO3,28.224746,31,12,7.99
4369,Schizymenia,ccm,High,4,Dark1,Dark,518,HCO3,28.1837888,31,12,7.99
4370,Schizymenia,ccm,High,4,Dark1,Dark,532,HCO3,27.98036984,31,12,7.99
4371,Schizymenia,ccm,High,4,Dark1,Dark,546,HCO3,28.39035152,31,12,7.99
4372,Schizymenia,ccm,High,4,Dark1,Dark,560,HCO3,28.2789889,31,12,7.99
4373,Schizymenia,ccm,High,4,Dark1,Dark,573,HCO3,28.25454278,31,12,7.99
4374,Schizymenia,ccm,High,4,Dark1,Dark,587,HCO3,28.17460238,31,12,7.99
4375,Schizymenia,ccm,High,4,Light1,Light,253,HCO3,24.41855085,31,12,8.01
4376,Schizymenia,ccm,High,4,Light1,Light,267,HCO3,24.01582938,31,12,8.01
4377,Schizymenia,ccm,High,4,Light1,Light,281,HCO3,23.52037668,31,12,8.01
4378,Schizymenia,ccm,High,4,Light1,Light,294,HCO3,23.4688587,31,12,8.02
4379,Schizymenia,ccm,High,4,Light1,Light,308,HCO3,23.47975073,31,12,8.02
4380,Schizymenia,ccm,High,4,Light1,Light,322,HCO3,23.36930206,31,12,8.02
4381,Schizymenia,ccm,High,4,Light1,Light,336,HCO3,23.17762071,31,12,8.02
4382,Schizymenia,ccm,High,4,Light1,Light,350,HCO3,22.65519179,31,12,8.03
4383,Schizymenia,ccm,High,4,Light1,Light,364,HCO3,22.627656,31,12,8.03
4384,Schizymenia,ccm,High,4,Light1,Light,379,HCO3,22.10134336,31,12,8.03
4385,Schizymenia,ccm,High,4,Light1,Light,393,HCO3,22.23329851,31,12,8.03
4386,Schizymenia,ccm,High,4,Light1,Light,406,HCO3,21.950081,31,12,8.03
4387,Schizymenia,ccm,High,4,Light1,Light,421,HCO3,21.73647133,31,12,8.03
4388,Schizymenia,ccm,High,4,Light1,Light,435,HCO3,21.74999213,31,12,8.03
4389,Schizymenia,ccm,High,4,Light1,Light,449,HCO3,21.75932631,31,12,8.04
4390,Schizymenia,ccm,High,4,Light1,Light,463,HCO3,21.58679256,31,12,8.04
4391,Schizymenia,ccm,High,4,Light1,Light,477,HCO3,21.13857264,31,12,8.04
4392,Schizymenia,ccm,High,4,Light1,Light,491,HCO3,21.0706467,31,12,8.04
4393,Schizymenia,ccm,High,4,Light1,Light,504,HCO3,20.85299587,31,12,8.05
4394,Schizymenia,ccm,High,4,Light1,Light,518,HCO3,20.47282362,31,12,8.05
4395,Schizymenia,ccm,High,4,Light1,Light,532,HCO3,20.47054965,31,12,8.05
4396,Schizymenia,ccm,High,4,Light1,Light,547,HCO3,19.99601172,31,12,8.05
4397,Schizymenia,ccm,High,4,Light1,Light,561,HCO3,20.10943161,31,12,8.06
4398,Schizymenia,ccm,High,4,Light1,Light,574,HCO3,20.01971476,31,12,8.06
4399,Schizymenia,ccm,High,4,Light1,Light,588,HCO3,19.74839438,31,12,8.06
4400,Schizymenia,ccm,High,4,Light1,Light,602,HCO3,19.70098509,31,12,8.06
4401,Schizymenia,ccm,High,4,Dark2,Dark,562,HCO3,21.51230301,31,12,8.07
4402,Schizymenia,ccm,High,4,Dark2,Dark,576,HCO3,21.63122043,31,12,8.07
4403,Schizymenia,ccm,High,4,Dark2,Dark,590,HCO3,21.89233902,31,12,8.07
4404,Schizymenia,ccm,High,4,Dark2,Dark,603,HCO3,21.95690007,31,12,8.06
4405,Schizymenia,ccm,High,4,Dark2,Dark,617,HCO3,21.96122962,31,12,8.06
4406,Schizymenia,ccm,High,4,Dark2,Dark,632,HCO3,21.90979088,31,12,8.06
4407,Schizymenia,ccm,High,4,Dark2,Dark,645,HCO3,22.23755057,31,12,8.06
4408,Schizymenia,ccm,High,4,Dark2,Dark,659,HCO3,22.28388927,31,12,8.06
4409,Schizymenia,ccm,High,4,Dark2,Dark,674,HCO3,22.18921906,31,12,8.06
4410,Schizymenia,ccm,High,4,Dark2,Dark,687,HCO3,22.56210188,31,12,8.06
4411,Schizymenia,ccm,High,4,Dark2,Dark,701,HCO3,22.39396244,31,12,8.06
4412,Schizymenia,ccm,High,4,Dark2,Dark,716,HCO3,22.56788136,31,12,8.06
4413,Schizymenia,ccm,High,4,Dark2,Dark,730,HCO3,22.46417101,31,12,8.06
4414,Schizymenia,ccm,High,4,Dark2,Dark,744,HCO3,22.58022261,31,12,8.06
4415,Schizymenia,ccm,High,4,Dark2,Dark,758,HCO3,22.86402752,31,12,8.05
4416,Schizymenia,ccm,High,4,Dark2,Dark,772,HCO3,22.51883935,31,12,8.05
4417,Hymenena,nonccm,Low,5,Dark1,Dark,365,HCO3,24.59685949,31,12,8
4418,Hymenena,nonccm,Low,5,Dark1,Dark,379,HCO3,24.43962572,31,12,8
4419,Hymenena,nonccm,Low,5,Dark1,Dark,393,HCO3,24.6962823,31,12,8
4420,Hymenena,nonccm,Low,5,Dark1,Dark,407,HCO3,24.83148476,31,12,8
4421,Hymenena,nonccm,Low,5,Dark1,Dark,421,HCO3,24.66644527,31,12,8
4422,Hymenena,nonccm,Low,5,Dark1,Dark,435,HCO3,24.84019232,31,12,8
4423,Hymenena,nonccm,Low,5,Dark1,Dark,450,HCO3,24.489366,31,12,8
4424,Hymenena,nonccm,Low,5,Dark1,Dark,464,HCO3,24.71241176,31,12,8
4425,Hymenena,nonccm,Low,5,Dark1,Dark,478,HCO3,25.02777094,31,12,8
4426,Hymenena,nonccm,Low,5,Dark1,Dark,492,HCO3,24.76633004,31,12,8
4427,Hymenena,nonccm,Low,5,Dark1,Dark,506,HCO3,24.54928463,31,12,8
4428,Hymenena,nonccm,Low,5,Dark1,Dark,520,HCO3,24.60994206,31,12,8
4429,Hymenena,nonccm,Low,5,Dark1,Dark,535,HCO3,24.81670891,31,12,8
4430,Hymenena,nonccm,Low,5,Dark1,Dark,549,HCO3,24.99711019,31,12,8
4431,Hymenena,nonccm,Low,5,Dark1,Dark,563,HCO3,24.91318844,31,12,8
4432,Hymenena,nonccm,Low,5,Dark1,Dark,576,HCO3,24.84601435,31,12,8
4433,Hymenena,nonccm,Low,5,Dark1,Dark,590,HCO3,24.72564888,31,12,8
4434,Hymenena,nonccm,Low,5,Dark1,Dark,604,HCO3,25.04892588,31,12,8
4435,Hymenena,nonccm,Low,5,Dark1,Dark,619,HCO3,24.9157292,31,12,8
4436,Hymenena,nonccm,Low,5,Dark1,Dark,633,HCO3,24.74171211,31,12,8
4437,Hymenena,nonccm,Low,5,Dark1,Dark,647,HCO3,25.23710572,31,12,8
4438,Hymenena,nonccm,Low,5,Dark1,Dark,661,HCO3,24.85312035,31,12,8
4439,Hymenena,nonccm,Low,5,Dark1,Dark,675,HCO3,25.04157702,31,12,8
4440,Hymenena,nonccm,Low,5,Dark1,Dark,689,HCO3,25.11159249,31,12,8
4441,Hymenena,nonccm,Low,5,Dark1,Dark,703,HCO3,24.74432251,31,12,8
4442,Hymenena,nonccm,Low,5,Dark1,Dark,717,HCO3,24.73048416,31,12,8
4443,Hymenena,nonccm,Low,5,Dark1,Dark,731,HCO3,24.68788554,31,12,8
4444,Hymenena,nonccm,Low,5,Dark1,Dark,745,HCO3,25.17514564,31,12,8
4445,Hymenena,nonccm,Low,5,Dark1,Dark,759,HCO3,25.0236286,31,12,8
4446,Hymenena,nonccm,Low,5,Dark1,Dark,774,HCO3,24.89906306,31,12,8
4447,Hymenena,nonccm,Low,5,Dark1,Dark,788,HCO3,25.06634271,31,12,8
4448,Hymenena,nonccm,Low,5,Dark1,Dark,802,HCO3,24.98108603,31,12,8
4449,Hymenena,nonccm,Low,5,Light1,Light,325,HCO3,24.04643345,31,12,8
4450,Hymenena,nonccm,Low,5,Light1,Light,338,HCO3,24.01827102,31,12,8
4451,Hymenena,nonccm,Low,5,Light1,Light,353,HCO3,23.51852446,31,12,8
4452,Hymenena,nonccm,Low,5,Light1,Light,367,HCO3,23.31535138,31,12,8
4453,Hymenena,nonccm,Low,5,Light1,Light,381,HCO3,23.84794279,31,12,8
