number,genus,metabolism,treatment,rep,run1,run2,seconds,gas_id,gas_mM
5082,Odonthalia,ccm,Low,5,Dark2,Dark,686,O2,10.77995125
5083,Odonthalia,ccm,Low,5,Dark2,Dark,701,O2,10.78695856
5084,Odonthalia,ccm,Low,5,Dark2,Dark,715,O2,11.40776861
5085,Odonthalia,ccm,Low,5,Dark2,Dark,728,O2,10.99130696
5086,Odonthalia,ccm,Low,5,Dark2,Dark,742,O2,11.02691168
5087,Odonthalia,ccm,Low,5,Dark2,Dark,756,O2,11.144079
5088,Odonthalia,ccm,Low,5,Dark2,Dark,770,O2,10.61884618
5089,Odonthalia,ccm,Low,5,Dark2,Dark,784,O2,11.24312832
5090,Odonthalia,ccm,Low,5,Dark2,Dark,798,O2,10.86088256
5091,Odonthalia,ccm,Low,5,Dark2,Dark,812,O2,11.08341209
5092,Odonthalia,ccm,Low,5,Dark2,Dark,826,O2,10.74510407
5093,Odonthalia,ccm,Low,5,Dark2,Dark,840,O2,11.0352447
5094,Rhodymenia,nonccm,High,5,Dark1,Dark,701,O2,13.78583599
5095,Rhodymenia,nonccm,High,5,Dark1,Dark,715,O2,13.22562973
5096,Rhodymenia,nonccm,High,5,Dark1,Dark,729,O2,13.54026439
5097,Rhodymenia,nonccm,High,5,Dark1,Dark,743,O2,13.54165323
5098,Rhodymenia,nonccm,High,5,Dark1,Dark,757,O2,13.61980686
5099,Rhodymenia,nonccm,High,5,Dark1,Dark,771,O2,13.14122633
5100,Rhodymenia,nonccm,High,5,Dark1,Dark,785,O2,13.94902431
5101,Rhodymenia,nonccm,High,5,Dark1,Dark,798,O2,13.84650291
5102,Rhodymenia,nonccm,High,5,Dark1,Dark,813,O2,13.76765485
5103,Rhodymenia,nonccm,High,5,Dark1,Dark,827,O2,13.23958122
5104,Rhodymenia,nonccm,High,5,Dark1,Dark,841,O2,13.38402025
5105,Rhodymenia,nonccm,High,5,Dark1,Dark,854,O2,13.62050128
5106,Rhodymenia,nonccm,High,5,Dark1,Dark,868,O2,13.28913745
5107,Rhodymenia,nonccm,High,5,Dark1,Dark,882,O2,13.27588037
5108,Rhodymenia,nonccm,High,5,Dark1,Dark,896,O2,13.17051816
5109,Rhodymenia,nonccm,High,5,Dark1,Dark,910,O2,13.2912207
5110,Rhodymenia,nonccm,High,5,Dark1,Dark,924,O2,12.90335646
5111,Rhodymenia,nonccm,High,5,Dark1,Dark,937,O2,13.16250078
5112,Rhodymenia,nonccm,High,5,Dark1,Dark,951,O2,13.01989249
5113,Rhodymenia,nonccm,High,5,Dark1,Dark,965,O2,12.85733546
5114,Rhodymenia,nonccm,High,5,Dark1,Dark,979,O2,12.9996281
5115,Rhodymenia,nonccm,High,5,Dark1,Dark,994,O2,12.85032815
5116,Rhodymenia,nonccm,High,5,Dark1,Dark,1008,O2,13.53256266
5117,Rhodymenia,nonccm,High,5,Dark1,Dark,1022,O2,12.80708482
5118,Rhodymenia,nonccm,High,5,Dark1,Dark,1036,O2,12.75689731
5119,Rhodymenia,nonccm,High,5,Dark1,Dark,1050,O2,12.54623601
5120,Rhodymenia,nonccm,High,5,Dark1,Dark,1064,O2,12.47016564
5121,Rhodymenia,nonccm,High,5,Dark1,Dark,1078,O2,12.99337834
5122,Rhodymenia,nonccm,High,5,Dark1,Dark,1092,O2,12.58739609
5123,Rhodymenia,nonccm,High,5,Light1,Light,238,O2,14.45058379
5124,Rhodymenia,nonccm,High,5,Light1,Light,252,O2,14.19529033
5125,Rhodymenia,nonccm,High,5,Light1,Light,266,O2,14.68150947
5126,Rhodymenia,nonccm,High,5,Light1,Light,280,O2,14.31946497
5127,Rhodymenia,nonccm,High,5,Light1,Light,294,O2,14.62463029
5128,Rhodymenia,nonccm,High,5,Light1,Light,308,O2,14.57545284
5129,Rhodymenia,nonccm,High,5,Light1,Light,323,O2,14.82449653
5130,Rhodymenia,nonccm,High,5,Light1,Light,336,O2,14.82588537
5131,Rhodymenia,nonccm,High,5,Light1,Light,351,O2,14.99608101
5132,Rhodymenia,nonccm,High,5,Light1,Light,365,O2,15.65672542
5133,Rhodymenia,nonccm,High,5,Light1,Light,378,O2,14.77285705
5134,Rhodymenia,nonccm,High,5,Light1,Light,392,O2,14.86773986
5135,Rhodymenia,nonccm,High,5,Light1,Light,406,O2,15.36235515
5136,Rhodymenia,nonccm,High,5,Light1,Light,420,O2,15.80665667
5137,Rhodymenia,nonccm,High,5,Light1,Light,434,O2,14.65221764
5138,Rhodymenia,nonccm,High,5,Light1,Light,448,O2,15.24095818
5139,Rhodymenia,nonccm,High,5,Light1,Light,462,O2,15.20118695
5140,Rhodymenia,nonccm,High,5,Light1,Light,477,O2,15.70868054
5141,Rhodymenia,nonccm,High,5,Light1,Light,491,O2,15.41115382
5142,Rhodymenia,nonccm,High,5,Light1,Light,505,O2,15.6420795
5143,Rhodymenia,nonccm,High,5,Light1,Light,519,O2,15.91132446
5144,Rhodymenia,nonccm,High,5,Light1,Light,532,O2,15.6211207
5145,Rhodymenia,nonccm,High,5,Light1,Light,546,O2,15.17467279
5146,Rhodymenia,nonccm,High,5,Light1,Light,561,O2,15.94547722
5147,Rhodymenia,nonccm,High,5,Light1,Light,575,O2,16.48333583
5148,Rhodymenia,nonccm,High,5,Light1,Light,589,O2,16.01176261
5149,Rhodymenia,nonccm,High,5,Light1,Light,603,O2,16.32494531
5150,Rhodymenia,nonccm,High,5,Light1,Light,617,O2,16.59008688
5151,Rhodymenia,nonccm,High,5,Light1,Light,631,O2,16.45334958
5152,Rhodymenia,nonccm,High,5,Light1,Light,645,O2,16.91128696
5153,Rhodymenia,nonccm,High,5,Light1,Light,659,O2,16.55309332
5154,Rhodymenia,nonccm,High,5,Dark2,Dark,195,O2,16.49166885
5155,Rhodymenia,nonccm,High,5,Dark2,Dark,209,O2,16.71003188
5156,Rhodymenia,nonccm,High,5,Dark2,Dark,223,O2,16.08290893
5157,Rhodymenia,nonccm,High,5,Dark2,Dark,237,O2,16.07596475
5158,Rhodymenia,nonccm,High,5,Dark2,Dark,251,O2,16.50145384
5159,Rhodymenia,nonccm,High,5,Dark2,Dark,265,O2,16.21547972
5160,Rhodymenia,nonccm,High,5,Dark2,Dark,278,O2,16.01662354
5161,Rhodymenia,nonccm,High,5,Dark2,Dark,292,O2,15.50464779
5162,Rhodymenia,nonccm,High,5,Dark2,Dark,306,O2,15.90015063
5163,Rhodymenia,nonccm,High,5,Dark2,Dark,320,O2,15.06653291
5164,Rhodymenia,nonccm,High,5,Dark2,Dark,334,O2,16.04105444
5165,Rhodymenia,nonccm,High,5,Dark2,Dark,347,O2,16.00551284
5166,Rhodymenia,nonccm,High,5,Dark2,Dark,361,O2,15.85652853
5167,Rhodymenia,nonccm,High,5,Dark2,Dark,375,O2,15.71878117
5168,Rhodymenia,nonccm,High,5,Dark2,Dark,389,O2,15.46348772
5169,Rhodymenia,nonccm,High,5,Dark2,Dark,403,O2,15.39720233
5170,Rhodymenia,nonccm,High,5,Dark2,Dark,417,O2,15.42788299
5171,Rhodymenia,nonccm,High,5,Dark2,Dark,431,O2,15.10491531
5172,Rhodymenia,nonccm,High,5,Dark2,Dark,445,O2,15.2632427
5173,Rhodymenia,nonccm,High,5,Dark2,Dark,460,O2,14.95630977
5174,Rhodymenia,nonccm,High,5,Dark2,Dark,474,O2,15.50041815
5175,Rhodymenia,nonccm,High,5,Dark2,Dark,488,O2,14.80985062
5176,Rhodymenia,nonccm,High,5,Dark2,Dark,502,O2,15.11084943
5177,Rhodymenia,nonccm,High,5,Dark2,Dark,517,O2,14.79937121
5178,Rhodymenia,nonccm,High,5,Dark2,Dark,530,O2,14.97026127
5179,Rhodymenia,nonccm,High,5,Dark2,Dark,544,O2,14.87121195
5180,Rhodymenia,nonccm,High,5,Dark2,Dark,559,O2,15.38672292
5181,Rhodymenia,nonccm,High,5,Dark2,Dark,573,O2,14.74811051
5182,Rhodymenia,nonccm,High,5,Dark2,Dark,587,O2,14.8656566
5183,Rhodymenia,nonccm,High,5,Dark2,Dark,601,O2,14.9179905
5184,Rhodymenia,nonccm,High,5,Dark2,Dark,615,O2,14.36201388
5185,Rhodymenia,nonccm,High,5,Dark2,Dark,629,O2,14.41295893
5186,Rhodymenia,nonccm,High,5,Dark2,Dark,643,O2,14.89078192
5187,Rhodymenia,nonccm,High,5,Dark2,Dark,657,O2,14.58523783
5188,Rhodymenia,nonccm,High,5,Dark2,Dark,671,O2,15.17328396
5189,Rhodymenia,nonccm,High,5,Dark2,Dark,685,O2,14.66124508
5190,Rhodymenia,nonccm,High,5,Dark2,Dark,700,O2,14.52103569
5191,Rhodymenia,nonccm,High,5,Dark2,Dark,713,O2,14.27969373
5192,Rhodymenia,nonccm,High,5,Dark2,Dark,727,O2,14.51339709
5193,Rhodymenia,nonccm,High,5,Dark2,Dark,742,O2,14.47570911
5194,Pyropia,nonccm,Low,5,Dark1,Dark,410,O2,12.3488318
5195,Pyropia,nonccm,Low,5,Dark1,Dark,423,O2,12.83782861
5196,Pyropia,nonccm,Low,5,Dark1,Dark,437,O2,11.90061629
5197,Pyropia,nonccm,Low,5,Dark1,Dark,452,O2,11.74746547
5198,Pyropia,nonccm,Low,5,Dark1,Dark,465,O2,12.31114382
5199,Pyropia,nonccm,Low,5,Dark1,Dark,479,O2,11.94909932
5200,Pyropia,nonccm,Low,5,Dark1,Dark,492,O2,12.4332352
5201,Pyropia,nonccm,Low,5,Dark1,Dark,507,O2,11.95326583
5202,Pyropia,nonccm,Low,5,Dark1,Dark,521,O2,11.78931996
5203,Pyropia,nonccm,Low,5,Dark1,Dark,535,O2,11.57796425
5204,Pyropia,nonccm,Low,5,Dark1,Dark,549,O2,12.39971373
5205,Pyropia,nonccm,Low,5,Dark1,Dark,563,O2,12.60481968
5206,Pyropia,nonccm,Low,5,Dark1,Dark,577,O2,11.81097319
5207,Pyropia,nonccm,Low,5,Dark1,Dark,591,O2,12.07049628
5208,Pyropia,nonccm,Low,5,Dark1,Dark,605,O2,12.4687768
5209,Pyropia,nonccm,Low,5,Dark1,Dark,619,O2,11.91071692
5210,Pyropia,nonccm,Low,5,Dark1,Dark,633,O2,11.75100069
5211,Pyropia,nonccm,Low,5,Dark1,Dark,647,O2,11.91280018
5212,Pyropia,nonccm,Low,5,Dark1,Dark,661,O2,11.48731108
5213,Pyropia,nonccm,Low,5,Dark1,Dark,675,O2,11.67631914
5214,Pyropia,nonccm,Low,5,Dark1,Dark,689,O2,12.11582286
5215,Pyropia,nonccm,Low,5,Dark1,Dark,703,O2,11.55290206
5216,Pyropia,nonccm,Low,5,Dark1,Dark,717,O2,11.71053503
5217,Pyropia,nonccm,Low,5,Dark1,Dark,731,O2,11.97068942
5218,Pyropia,nonccm,Low,5,Dark1,Dark,745,O2,11.8116676
5219,Pyropia,nonccm,Low,5,Dark1,Dark,758,O2,11.79386524
5220,Pyropia,nonccm,Low,5,Dark1,Dark,772,O2,11.75933371
5221,Pyropia,nonccm,Low,5,Dark1,Dark,787,O2,11.71956247
5222,Pyropia,nonccm,Low,5,Dark1,Dark,800,O2,11.70352772
5223,Pyropia,nonccm,Low,5,Dark1,Dark,815,O2,11.76425777
5224,Pyropia,nonccm,Low,5,Dark1,Dark,829,O2,11.23618414
5225,Pyropia,nonccm,Low,5,Dark1,Dark,843,O2,11.84234827
5226,Pyropia,nonccm,Low,5,Dark1,Dark,857,O2,11.90585599
5227,Pyropia,nonccm,Low,5,Dark1,Dark,871,O2,11.82075817
5228,Pyropia,nonccm,Low,5,Dark1,Dark,885,O2,11.6107913
5229,Pyropia,nonccm,Low,5,Dark1,Dark,900,O2,11.68402088
5230,Pyropia,nonccm,Low,5,Dark1,Dark,914,O2,11.30385837
5231,Pyropia,nonccm,Low,5,Dark1,Dark,928,O2,11.43844928
5232,Pyropia,nonccm,Low,5,Dark1,Dark,942,O2,11.50473467
5233,Pyropia,nonccm,Low,5,Dark1,Dark,956,O2,11.76211138
5234,Pyropia,nonccm,Low,5,Dark1,Dark,970,O2,12.27762235
5235,Pyropia,nonccm,Low,5,Dark1,Dark,984,O2,11.58844365
5236,Pyropia,nonccm,Low,5,Dark1,Dark,998,O2,11.72795862
5237,Pyropia,nonccm,Low,5,Dark1,Dark,1012,O2,11.28782361
5238,Pyropia,nonccm,Low,5,Dark1,Dark,1026,O2,11.62120758
5239,Pyropia,nonccm,Low,5,Dark1,Dark,1040,O2,11.29685105
5240,Pyropia,nonccm,Low,5,Light1,Light,183,O2,12.51063129
5241,Pyropia,nonccm,Low,5,Light1,Light,197,O2,12.22951809
5242,Pyropia,nonccm,Low,5,Light1,Light,211,O2,12.46530471
5243,Pyropia,nonccm,Low,5,Light1,Light,225,O2,12.17579536
5244,Pyropia,nonccm,Low,5,Light1,Light,239,O2,11.45448403
5245,Pyropia,nonccm,Low,5,Light1,Light,253,O2,11.81722295
5246,Pyropia,nonccm,Low,5,Light1,Light,267,O2,12.01500594
5247,Pyropia,nonccm,Low,5,Light1,Light,281,O2,12.3488318
5248,Pyropia,nonccm,Low,5,Light1,Light,295,O2,12.28147322
5249,Pyropia,nonccm,Low,5,Light1,Light,309,O2,11.57726983
5250,Pyropia,nonccm,Low,5,Light1,Light,323,O2,12.11582286
5251,Pyropia,nonccm,Low,5,Light1,Light,337,O2,12.14025377
5252,Pyropia,nonccm,Low,5,Light1,Light,351,O2,13.19987312
5253,Pyropia,nonccm,Low,5,Light1,Light,365,O2,12.58947934
5254,Pyropia,nonccm,Low,5,Light1,Light,379,O2,11.72795862
5255,Pyropia,nonccm,Low,5,Light1,Light,393,O2,12.79458529
5256,Pyropia,nonccm,Low,5,Light1,Light,406,O2,12.34321333
5257,Pyropia,nonccm,Low,5,Light1,Light,420,O2,12.9396556
5258,Pyropia,nonccm,Low,5,Light1,Light,434,O2,13.18731046
5259,Pyropia,nonccm,Low,5,Light1,Light,448,O2,12.89148822
5260,Pyropia,nonccm,Low,5,Light1,Light,462,O2,13.11685855
5261,Pyropia,nonccm,Low,5,Light1,Light,476,O2,12.9891487
5262,Pyropia,nonccm,Low,5,Light1,Light,490,O2,12.82457154
5263,Pyropia,nonccm,Low,5,Light1,Light,504,O2,13.1928658
5264,Pyropia,nonccm,Low,5,Light1,Light,519,O2,12.98706544
5265,Pyropia,nonccm,Low,5,Light1,Light,533,O2,12.99546159
5266,Pyropia,nonccm,Low,5,Light1,Light,546,O2,12.90266204
5267,Pyropia,nonccm,Low,5,Light1,Light,561,O2,12.89849553
5268,Pyropia,nonccm,Low,5,Light1,Light,575,O2,12.85594662
5269,Pyropia,nonccm,Low,5,Light1,Light,589,O2,12.9919895
5270,Pyropia,nonccm,Low,5,Light1,Light,603,O2,13.11894181
5271,Pyropia,nonccm,Low,5,Light1,Light,617,O2,12.80222389
5272,Pyropia,nonccm,Low,5,Light1,Light,631,O2,13.07708732
5273,Pyropia,nonccm,Low,5,Light1,Light,645,O2,13.15871304
5274,Pyropia,nonccm,Low,5,Light1,Light,659,O2,13.70351584
5275,Pyropia,nonccm,Low,5,Dark2,Dark,239,O2,13.84580849
5276,Pyropia,nonccm,Low,5,Dark2,Dark,253,O2,13.80117632
5277,Pyropia,nonccm,Low,5,Dark2,Dark,267,O2,13.67138321
5278,Pyropia,nonccm,Low,5,Dark2,Dark,281,O2,13.28983186
5279,Pyropia,nonccm,Low,5,Dark2,Dark,295,O2,13.14122633
5280,Pyropia,nonccm,Low,5,Dark2,Dark,309,O2,13.8744059
5281,Pyropia,nonccm,Low,5,Dark2,Dark,323,O2,13.15587224
5282,Pyropia,nonccm,Low,5,Dark2,Dark,338,O2,13.50396525
5283,Pyropia,nonccm,Low,5,Dark2,Dark,351,O2,13.22285205
5284,Pyropia,nonccm,Low,5,Dark2,Dark,365,O2,13.5228408
5285,Pyropia,nonccm,Low,5,Dark2,Dark,379,O2,13.86184324
5286,Pyropia,nonccm,Low,5,Dark2,Dark,393,O2,13.62605663
5287,Pyropia,nonccm,Low,5,Dark2,Dark,407,O2,12.87475905
5288,Pyropia,nonccm,Low,5,Dark2,Dark,422,O2,13.83116257
5289,Pyropia,nonccm,Low,5,Dark2,Dark,436,O2,12.92778736
5290,Pyropia,nonccm,Low,5,Dark2,Dark,449,O2,13.27101944
5291,Pyropia,nonccm,Low,5,Dark2,Dark,463,O2,12.89849553
5292,Pyropia,nonccm,Low,5,Dark2,Dark,477,O2,13.0456491
5293,Pyropia,nonccm,Low,5,Dark2,Dark,492,O2,12.97734358
5294,Pyropia,nonccm,Low,5,Dark2,Dark,506,O2,13.0735521
5295,Pyropia,nonccm,Low,5,Dark2,Dark,519,O2,12.88176636
5296,Pyropia,nonccm,Low,5,Dark2,Dark,533,O2,13.21660229
5297,Pyropia,nonccm,Low,5,Dark2,Dark,548,O2,12.60273642
5298,Pyropia,nonccm,Low,5,Dark2,Dark,562,O2,12.82943246
5299,Pyropia,nonccm,Low,5,Dark2,Dark,576,O2,12.80708482
5300,Pyropia,nonccm,Low,5,Dark2,Dark,590,O2,12.9536071
5301,Pyropia,nonccm,Low,5,Dark2,Dark,604,O2,13.024059
5302,Opuntiella,nonccm,High,5,Dark1,Dark,381,O2,12.72129258
5303,Opuntiella,nonccm,High,5,Dark1,Dark,395,O2,13.26331771
5304,Opuntiella,nonccm,High,5,Dark1,Dark,409,O2,12.78618914
5305,Opuntiella,nonccm,High,5,Dark1,Dark,423,O2,12.74155697
5306,Opuntiella,nonccm,High,5,Dark1,Dark,437,O2,13.03030877
5307,Opuntiella,nonccm,High,5,Dark1,Dark,451,O2,12.75828614
5308,Opuntiella,nonccm,High,5,Dark1,Dark,465,O2,12.93056504
5309,Opuntiella,nonccm,High,5,Dark1,Dark,478,O2,13.22632415
5310,Opuntiella,nonccm,High,5,Dark1,Dark,492,O2,12.93334271
5311,Opuntiella,nonccm,High,5,Dark1,Dark,506,O2,13.10006625
5312,Opuntiella,nonccm,High,5,Dark1,Dark,520,O2,13.33099194
5313,Opuntiella,nonccm,High,5,Dark1,Dark,534,O2,12.75481405
5314,Opuntiella,nonccm,High,5,Dark1,Dark,548,O2,12.27730671
5315,Opuntiella,nonccm,High,5,Dark1,Dark,562,O2,12.84546722
5316,Opuntiella,nonccm,High,5,Dark1,Dark,576,O2,13.15694543
5317,Opuntiella,nonccm,High,5,Dark1,Dark,590,O2,12.82103631
5318,Opuntiella,nonccm,High,5,Dark1,Dark,605,O2,12.60273642
5319,Opuntiella,nonccm,High,5,Dark1,Dark,619,O2,12.39068629
5320,Opuntiella,nonccm,High,5,Dark1,Dark,633,O2,11.85005
5321,Opuntiella,nonccm,High,5,Dark1,Dark,648,O2,12.05755485
5322,Opuntiella,nonccm,High,5,Dark1,Dark,662,O2,11.54936684
5323,Opuntiella,nonccm,High,5,Dark1,Dark,676,O2,12.21001125
5324,Opuntiella,nonccm,High,5,Dark1,Dark,690,O2,12.65816364
5325,Opuntiella,nonccm,High,5,Dark1,Dark,704,O2,12.31461591
5326,Opuntiella,nonccm,High,5,Dark1,Dark,718,O2,12.08375336
5327,Opuntiella,nonccm,High,5,Dark1,Dark,732,O2,11.95257141
5328,Opuntiella,nonccm,High,5,Dark1,Dark,746,O2,11.6323814
5329,Opuntiella,nonccm,High,5,Light1,Light,253,O2,13.19987312
5330,Opuntiella,nonccm,High,5,Light1,Light,266,O2,12.71226514
5331,Opuntiella,nonccm,High,5,Light1,Light,280,O2,13.27449153
5332,Opuntiella,nonccm,High,5,Light1,Light,294,O2,13.53609788
5333,Opuntiella,nonccm,High,5,Light1,Light,308,O2,13.66582786
5334,Opuntiella,nonccm,High,5,Light1,Light,322,O2,13.77813426
5335,Opuntiella,nonccm,High,5,Light1,Light,336,O2,13.4984099
5336,Opuntiella,nonccm,High,5,Light1,Light,351,O2,13.60023689
5337,Opuntiella,nonccm,High,5,Light1,Light,365,O2,13.61627164
5338,Opuntiella,nonccm,High,5,Light1,Light,379,O2,14.02995562
5339,Opuntiella,nonccm,High,5,Light1,Light,393,O2,13.95110757
5340,Opuntiella,nonccm,High,5,Light1,Light,407,O2,14.33827739
5341,Opuntiella,nonccm,High,5,Light1,Light,421,O2,14.16530408
5342,Opuntiella,nonccm,High,5,Light1,Light,436,O2,14.3027358
5343,Opuntiella,nonccm,High,5,Light1,Light,450,O2,14.10179636
5344,Opuntiella,nonccm,High,5,Light1,Light,464,O2,13.72302269
5345,Opuntiella,nonccm,High,5,Light1,Light,478,O2,14.07181011
5346,Opuntiella,nonccm,High,5,Light1,Light,492,O2,14.15690793
5347,Opuntiella,nonccm,High,5,Light1,Light,506,O2,14.30829114
5348,Opuntiella,nonccm,High,5,Light1,Light,521,O2,14.43940996
5349,Opuntiella,nonccm,High,5,Light1,Light,534,O2,15.16627664
5350,Opuntiella,nonccm,High,5,Light1,Light,548,O2,15.47882805
5351,Opuntiella,nonccm,High,5,Light1,Light,562,O2,15.73973998
5352,Opuntiella,nonccm,High,5,Light1,Light,577,O2,14.97449091
5353,Opuntiella,nonccm,High,5,Light1,Light,591,O2,14.7812532
5354,Opuntiella,nonccm,High,5,Light1,Light,605,O2,15.19348522
5355,Opuntiella,nonccm,High,5,Light1,Light,619,O2,15.53078317
5356,Opuntiella,nonccm,High,5,Light1,Light,633,O2,15.19001313
5357,Opuntiella,nonccm,High,5,Light1,Light,647,O2,14.79798237
5358,Opuntiella,nonccm,High,5,Light1,Light,661,O2,15.54580786
5359,Opuntiella,nonccm,High,5,Dark2,Dark,449,O2,14.48549409
5360,Opuntiella,nonccm,High,5,Dark2,Dark,463,O2,14.79173261
5361,Opuntiella,nonccm,High,5,Dark2,Dark,477,O2,14.12483843
5362,Opuntiella,nonccm,High,5,Dark2,Dark,491,O2,13.85767673
5363,Opuntiella,nonccm,High,5,Dark2,Dark,505,O2,14.33827739
5364,Opuntiella,nonccm,High,5,Dark2,Dark,519,O2,13.81228702
5365,Opuntiella,nonccm,High,5,Dark2,Dark,533,O2,13.95672605
5366,Opuntiella,nonccm,High,5,Dark2,Dark,547,O2,14.06486593
5367,Opuntiella,nonccm,High,5,Dark2,Dark,560,O2,13.97762173
5368,Opuntiella,nonccm,High,5,Dark2,Dark,574,O2,13.9064754
5369,Opuntiella,nonccm,High,5,Dark2,Dark,588,O2,13.97692731
5370,Opuntiella,nonccm,High,5,Dark2,Dark,603,O2,13.68602913
5371,Opuntiella,nonccm,High,5,Dark2,Dark,616,O2,13.72788362
5372,Opuntiella,nonccm,High,5,Dark2,Dark,630,O2,13.72927245
5373,Opuntiella,nonccm,High,5,Dark2,Dark,644,O2,13.60023689
5374,Opuntiella,nonccm,High,5,Dark2,Dark,659,O2,13.88766298
5375,Opuntiella,nonccm,High,5,Dark2,Dark,673,O2,13.24103319
5376,Opuntiella,nonccm,High,5,Dark2,Dark,687,O2,13.6211957
5377,Opuntiella,nonccm,High,5,Dark2,Dark,701,O2,13.37076317
5378,Opuntiella,nonccm,High,5,Dark2,Dark,715,O2,13.87648916
5379,Opuntiella,nonccm,High,5,Dark2,Dark,729,O2,13.40838802
5380,Opuntiella,nonccm,High,5,Dark2,Dark,743,O2,13.26401213
5381,Opuntiella,nonccm,High,5,Dark2,Dark,757,O2,13.1468448
5382,Opuntiella,nonccm,High,5,Dark2,Dark,771,O2,13.16704607
5383,Opuntiella,nonccm,High,5,Dark2,Dark,785,O2,13.32329021
5384,Opuntiella,nonccm,High,5,Dark2,Dark,799,O2,12.86011313
5385,Opuntiella,nonccm,High,5,Dark2,Dark,813,O2,13.24589412
5386,Opuntiella,nonccm,High,5,Dark2,Dark,826,O2,13.18939371
5387,Opuntiella,nonccm,High,5,Dark2,Dark,841,O2,13.12796925
5388,Opuntiella,nonccm,High,5,Dark2,Dark,855,O2,12.82173073
5389,Opuntiella,nonccm,High,5,Dark2,Dark,869,O2,12.80569598
5390,Schizymenia,ccm,Low,5,Dark1,Dark,551,O2,14.24131133
5391,Schizymenia,ccm,Low,5,Dark1,Dark,565,O2,13.5967648
5392,Schizymenia,ccm,Low,5,Dark1,Dark,579,O2,13.74044628
5393,Schizymenia,ccm,Low,5,Dark1,Dark,593,O2,13.81058254
5394,Schizymenia,ccm,Low,5,Dark1,Dark,606,O2,14.14365085
5395,Schizymenia,ccm,Low,5,Dark1,Dark,620,O2,14.07528221
5396,Schizymenia,ccm,Low,5,Dark1,Dark,634,O2,14.19876242
5397,Schizymenia,ccm,Low,5,Dark1,Dark,648,O2,14.48650416
5398,Schizymenia,ccm,Low,5,Dark1,Dark,662,O2,13.53117382
5399,Schizymenia,ccm,Low,5,Dark1,Dark,676,O2,13.97762173
5400,Schizymenia,ccm,Low,5,Dark1,Dark,690,O2,13.67839052
5401,Schizymenia,ccm,Low,5,Dark1,Dark,704,O2,14.28808988
5402,Schizymenia,ccm,Low,5,Dark1,Dark,718,O2,13.78021751
5403,Schizymenia,ccm,Low,5,Dark1,Dark,732,O2,13.822072
5404,Schizymenia,ccm,Low,5,Dark1,Dark,746,O2,13.95603163
5405,Schizymenia,ccm,Low,5,Dark1,Dark,760,O2,13.76209951
5406,Schizymenia,ccm,Low,5,Dark1,Dark,773,O2,13.71184887
5407,Schizymenia,ccm,Low,5,Dark1,Dark,787,O2,13.98810113
5408,Schizymenia,ccm,Low,5,Dark1,Dark,802,O2,13.52909057
5409,Schizymenia,ccm,Low,5,Dark1,Dark,816,O2,13.381937
5410,Schizymenia,ccm,Low,5,Dark1,Dark,830,O2,13.72302269
5411,Schizymenia,ccm,Low,5,Dark1,Dark,844,O2,13.49285455
5412,Schizymenia,ccm,Low,5,Dark1,Dark,858,O2,13.42757922
5413,Schizymenia,ccm,Low,5,Dark1,Dark,872,O2,13.26262329
5414,Schizymenia,ccm,Low,5,Dark1,Dark,886,O2,13.76487718
5415,Schizymenia,ccm,Low,5,Dark1,Dark,900,O2,13.55143821
5416,Schizymenia,ccm,Low,5,Dark1,Dark,914,O2,14.10179636
5417,Schizymenia,ccm,Low,5,Dark1,Dark,928,O2,13.3756241
5418,Schizymenia,ccm,Low,5,Dark1,Dark,943,O2,12.95082943
5419,Schizymenia,ccm,Low,5,Dark1,Dark,957,O2,13.21868554
5420,Schizymenia,ccm,Low,5,Dark1,Dark,971,O2,13.53470904
5421,Schizymenia,ccm,Low,5,Dark1,Dark,985,O2,13.32398462
5422,Schizymenia,ccm,Low,5,Dark1,Dark,999,O2,12.73139321
5423,Schizymenia,ccm,Low,5,Dark1,Dark,1013,O2,13.2131302
5424,Schizymenia,ccm,Low,5,Dark1,Dark,1027,O2,13.24936621
5425,Schizymenia,ccm,Low,5,Dark1,Dark,1041,O2,12.7987518
5426,Schizymenia,ccm,Low,5,Dark1,Dark,1055,O2,13.11471217
5427,Schizymenia,ccm,Low,5,Dark1,Dark,1070,O2,13.17051816
5428,Schizymenia,ccm,Low,5,Dark1,Dark,1084,O2,13.43143009
5429,Schizymenia,ccm,Low,5,Dark1,Dark,1098,O2,12.86712045
5430,Schizymenia,ccm,Low,5,Dark1,Dark,1112,O2,13.27865804
5431,Schizymenia,ccm,Low,5,Dark1,Dark,1126,O2,12.74679667
5432,Schizymenia,ccm,Low,5,Dark1,Dark,1141,O2,12.99685043
5433,Schizymenia,ccm,Low,5,Dark1,Dark,1155,O2,12.67874367
5434,Schizymenia,ccm,Low,5,Dark1,Dark,1169,O2,13.26540096
5435,Schizymenia,ccm,Low,5,Dark1,Dark,1183,O2,13.19078255
5436,Schizymenia,ccm,Low,5,Dark1,Dark,1197,O2,12.6491362
5437,Schizymenia,ccm,Low,5,Dark1,Dark,1211,O2,13.15940746
5438,Schizymenia,ccm,Low,5,Dark1,Dark,1226,O2,13.03176074
5439,Schizymenia,ccm,Low,5,Dark1,Dark,1240,O2,13.04287143
5440,Schizymenia,ccm,Low,5,Dark1,Dark,1253,O2,12.91105819
