number,genus,metabolism,treatment,rep,run1,run2,seconds,O2_mM,HCO3,HCO3_mM,CO2_mM,DIC_mM,CO2_12_mM,CO2_13_mM,salinity,temperature,pH,K1a,K2a,K1b,K2b,K1,K2,H,K1_HCO3,K2_HCO3
3727,Pyropia,ccm,High,1,Dark2,Dark,397,14.57273517,9.467861486,173.64,10.05200934,183.69,9.761076801,0.290932544,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3728,Pyropia,ccm,High,1,Dark2,Dark,384,14.55739484,9.498083804,174.19,10.08409591,184.27,9.780764372,0.303331541,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3729,Pyropia,ccm,High,1,Dark2,Dark,370,14.32160823,9.43404727,173.02,10.01610841,183.03,9.73021177,0.285896635,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3730,Pyropia,ccm,High,1,Dark2,Dark,357,14.43738671,9.531843195,174.81,10.11993846,184.93,9.832587139,0.287351324,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3731,Pyropia,ccm,High,1,Dark2,Dark,343,14.66970123,9.454485883,173.39,10.03780868,183.43,9.758282436,0.279526242,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3732,Pyropia,ccm,High,1,Dark2,Dark,330,15.02688481,9.443788999,173.19,10.02645067,183.22,9.73021177,0.296238898,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3733,Pyropia,ccm,High,1,Dark2,Dark,316,15.23401088,9.402865513,172.44,9.983002452,182.43,9.676864803,0.306137648,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3734,Pyropia,ccm,High,1,Dark2,Dark,303,14.71363898,9.265071276,169.92,9.836706838,179.75,9.560390593,0.276316245,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3735,Pyropia,ccm,High,1,Dark2,Dark,289,14.92013376,9.388270053,172.18,9.967507477,182.14,9.706332652,0.261174826,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3736,Pyropia,ccm,High,1,Dark2,Dark,275,15.55628414,9.367691807,171.80,9.945659499,181.74,9.665560327,0.280099172,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3737,Pyropia,ccm,High,1,Dark2,Dark,261,15.23539971,9.424577953,172.84,10.00605512,182.85,9.756885253,0.249169865,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3738,Pyropia,ccm,High,1,Dark2,Dark,247,14.98010626,9.453624102,173.38,10.03689366,183.41,9.742786412,0.294107253,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3739,Pyropia,ccm,High,1,Dark2,Dark,233,14.72411838,9.250401287,169.65,9.821131516,179.47,9.529525562,0.291605954,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
3740,Pyropia,ccm,High,1,Dark2,Dark,219,15.54233265,9.370248882,171.85,9.948373666,181.79,9.64460259,0.303771076,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
