genus,metabolism,light,replicate,run1,run2,time,seconds,oxygen_mM,carbondioxide_mM,bicarbonate_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,,,,,,,comments,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:02:26,350,12.41,17.20,15.88,16.61,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:02:36,360,12.07,17.49,16.15,16.90,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:02:46,370,12.41,17.21,15.89,16.62,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:02:56,381,12.13,17.42,16.08,16.84,0.58,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:03:07,391,12.01,17.27,15.94,16.69,0.58,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:03:17,401,12.10,17.40,16.06,16.82,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:03:27,411,12.42,17.54,16.19,16.95,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:03:37,421,12.03,17.55,16.20,16.96,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:03:47,431,12.27,17.48,16.14,16.89,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:03:57,441,12.42,17.50,16.15,16.90,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:04:07,451,12.11,17.41,16.07,16.82,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:04:17,461,11.60,17.60,16.24,17.02,0.58,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:04:27,471,11.90,17.55,16.20,16.97,0.58,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:04:37,482,11.80,17.53,16.18,16.95,0.58,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:04:48,492,11.98,17.61,16.26,17.03,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:04:58,502,11.83,17.67,16.31,17.09,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:05:08,513,11.66,17.70,16.34,17.11,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:05:19,523,11.74,17.69,16.35,17.11,0.58,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:05:29,533,11.87,18.06,16.70,17.47,0.59,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:05:39,543,11.27,17.93,16.57,17.34,0.58,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:05:49,553,11.97,17.95,16.59,17.35,0.60,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:05:59,563,11.11,17.99,16.63,17.42,0.58,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,3,Dark2,Dark,00:06:09,573,11.58,18.17,16.79,17.58,0.59,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:50:49,318,11.47,21.21,19.78,20.57,0.64,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:50:59,328,11.33,20.90,19.49,20.27,0.63,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:51:09,338,11.39,20.72,19.33,20.10,0.62,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:51:19,348,11.90,20.52,19.14,19.88,0.64,31,12,8.01,,,,,,,8.02,,,,,
Hymenena,ccm,High,3,Light,Light,23:51:29,359,11.56,20.50,19.12,19.87,0.62,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:51:40,369,11.59,20.49,19.11,19.87,0.62,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:51:50,379,12.12,20.18,18.80,19.55,0.63,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:52:00,389,12.22,20.22,18.83,19.59,0.63,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:52:10,399,12.11,20.02,18.65,19.39,0.62,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:52:20,409,11.83,19.81,18.45,19.20,0.61,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:52:30,419,12.00,19.56,18.20,18.95,0.62,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:52:40,430,12.21,19.63,18.27,19.02,0.62,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:52:51,440,12.17,19.47,18.11,18.85,0.61,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:53:01,451,12.41,19.49,18.13,18.88,0.61,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:53:12,461,12.81,19.26,17.89,18.64,0.62,31,12,8.04,,,,,,,8.02,,,,,
Hymenena,ccm,High,3,Light,Light,23:53:22,472,12.41,19.20,17.84,18.59,0.61,31,12,8.04,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:53:33,482,12.66,18.96,17.62,18.36,0.61,31,12,8.04,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:53:43,493,12.68,18.81,17.46,18.20,0.61,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:53:54,503,12.44,18.89,17.53,18.28,0.60,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:54:04,513,13.03,18.87,17.51,18.26,0.61,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:54:14,523,12.63,18.68,17.34,18.07,0.61,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:54:24,534,13.04,18.64,17.30,18.02,0.62,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:54:35,544,13.13,18.44,17.11,17.83,0.61,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:54:45,554,13.07,18.18,16.85,17.58,0.60,31,12,8.06,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:54:55,564,13.04,18.19,16.86,17.59,0.60,31,12,8.06,,,,,,,8.03,,,,,
Hymenena,ccm,High,3,Light,Light,23:55:05,574,13.47,18.22,16.88,17.61,0.61,31,12,8.06,,,,,,,"LIGHT END, LIGHT OFF NOW",,,,,
Hymenena,ccm,High,3,Light,Light,23:55:15,584,13.47,17.85,16.55,17.25,0.60,31,12,8.06,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:55:25,594,13.20,17.70,16.41,17.11,0.59,31,12,8.06,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:55:35,604,13.34,17.61,16.30,17.02,0.59,31,12,8.07,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:55:45,614,13.35,17.87,16.54,17.27,0.60,31,12,8.07,,,,,,,,,,,,
Hymenena,ccm,High,3,Light,Light,23:55:55,624,13.61,17.70,16.38,17.10,0.60,31,12,8.07,,,,,,,8.06,,,,,
Hymenena,ccm,High,3,Light,Light,23:56:05,635,13.95,17.53,16.23,16.93,0.60,31,12,8.07,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:05:32,380,11.93,26.96,25.15,26.24,0.72,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:05:46,394,12.06,27.34,25.50,26.57,0.77,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:06:00,409,11.98,27.35,25.51,26.59,0.76,31,12,8.01,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:06:15,422,12.15,27.36,25.52,26.59,0.77,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:06:28,436,11.90,27.54,25.68,26.77,0.77,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:06:42,451,12.32,27.32,25.48,26.52,0.80,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:06:57,465,12.16,27.17,25.34,26.38,0.78,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:07:11,479,11.62,27.13,25.30,26.38,0.75,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:07:25,493,11.67,27.62,25.76,26.87,0.75,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:07:39,507,11.64,27.56,25.70,26.78,0.77,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:07:53,522,11.49,27.41,25.57,26.64,0.77,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:08:08,536,11.71,28.06,26.17,27.28,0.78,31,12,8.01,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:08:22,550,11.60,27.54,25.69,26.80,0.74,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:08:36,565,11.43,27.97,26.08,27.16,0.81,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:08:51,578,11.91,27.70,25.83,26.95,0.75,31,12,8.01,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:09:04,593,11.66,27.78,25.91,26.98,0.80,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:09:19,607,11.38,27.82,25.95,27.09,0.74,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:09:33,621,10.93,27.84,25.96,27.05,0.78,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:09:47,635,11.91,28.64,26.71,27.81,0.83,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:10:01,649,11.69,28.59,26.67,27.80,0.80,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:10:15,663,11.51,28.03,26.14,27.23,0.80,31,12,8.01,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:10:29,677,11.24,28.27,26.36,27.48,0.78,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:10:43,691,11.53,28.59,26.67,27.85,0.74,31,12,8.01,,,,,,,8.05,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:10:57,705,10.93,28.71,26.77,27.94,0.76,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark1,Dark,13:11:11,719,11.10,28.26,26.39,27.48,0.78,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:26:47,239,14.75,19.90,18.37,19.35,0.55,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:27:00,254,14.96,20.06,18.52,19.50,0.57,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:27:15,267,14.61,19.87,18.34,19.33,0.54,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:27:28,281,14.55,19.78,18.26,19.22,0.56,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:27:42,295,14.28,20.14,18.59,19.55,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:27:56,309,14.08,20.00,18.46,19.44,0.56,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:28:10,322,13.70,20.22,18.67,19.65,0.57,31,12,8.09,,,,,,,8.03,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:28:23,336,14.40,20.05,18.50,19.47,0.58,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:28:37,350,13.96,20.06,18.52,19.50,0.56,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:28:51,364,13.77,20.37,18.80,19.80,0.56,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:29:05,378,14.35,20.43,18.86,19.88,0.55,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:29:19,392,14.30,20.39,18.82,19.82,0.57,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:29:33,405,13.66,20.52,18.94,19.98,0.54,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:29:46,420,13.70,20.63,19.04,20.04,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:30:01,434,13.69,20.59,19.00,20.04,0.55,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:30:15,448,13.94,20.98,19.36,20.43,0.55,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:30:29,462,13.75,20.52,18.94,19.95,0.57,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:30:43,476,13.76,20.82,19.22,20.25,0.58,31,12,8.09,,,,,,,8.03,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:30:57,490,13.55,20.91,19.30,20.34,0.57,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:31:11,503,13.98,20.86,19.26,20.27,0.59,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:31:24,516,13.68,20.96,19.35,20.39,0.57,31,12,8.09,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:31:37,530,13.46,21.35,19.73,20.75,0.60,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,5,Dark2,Dark,13:31:51,544,13.26,21.32,19.71,20.72,0.60,31,12,8.08,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:15:35,210,12.73,26.61,24.85,25.85,0.77,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:15:49,224,12.76,26.53,24.77,25.80,0.73,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:16:03,238,13.06,26.61,24.84,25.86,0.75,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:16:17,252,12.96,26.32,24.58,25.59,0.73,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:16:31,266,13.52,26.05,24.33,25.34,0.71,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:16:45,280,13.03,25.94,24.22,25.28,0.66,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:16:59,294,13.45,25.46,23.77,24.73,0.73,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:17:13,308,13.31,25.44,23.75,24.70,0.74,31,12,8,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Light,Light,13:17:27,322,13.66,25.13,23.46,24.43,0.70,31,12,8,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:17:41,336,13.91,24.88,23.20,24.19,0.69,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:17:55,350,13.94,24.71,23.05,24.03,0.69,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:18:09,364,13.65,24.35,22.71,23.65,0.70,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:18:23,378,13.99,24.35,22.71,23.67,0.68,31,12,8.01,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:18:37,391,13.52,23.82,22.19,23.16,0.66,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:18:50,406,14.02,23.98,22.34,23.30,0.68,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:19:05,419,14.67,23.61,21.99,22.95,0.65,31,12,8.02,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:19:18,433,14.59,23.65,22.03,22.99,0.66,31,12,8.02,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Light,Light,13:19:32,447,14.36,22.95,21.36,22.32,0.63,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:19:46,461,14.75,23.11,21.50,22.45,0.66,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:20:00,475,14.91,22.83,21.24,22.19,0.64,31,12,8.03,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:20:14,489,15.02,22.78,21.17,22.15,0.63,31,12,8.04,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:20:28,503,15.30,22.35,20.77,21.74,0.61,31,12,8.04,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:20:42,517,14.88,22.17,20.60,21.57,0.60,31,12,8.04,,,,,,,8.01,,,,,
Hymenena,ccm,High,5,Light,Light,13:20:56,531,15.31,22.08,20.52,21.50,0.59,31,12,8.04,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:21:10,545,15.18,21.96,20.38,21.34,0.62,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:21:24,559,14.98,21.56,20.01,20.92,0.64,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:21:38,573,15.15,21.49,19.94,20.86,0.63,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,High,5,Light,Light,13:21:52,587,15.32,21.01,19.50,20.40,0.61,31,12,8.05,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:39:38,83,10.44,20.97,19.90,20.34,0.63,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:39:52,96,9.83,20.85,19.78,20.27,0.58,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:40:05,110,9.37,20.83,19.76,20.24,0.59,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:40:19,123,9.90,20.55,19.50,19.96,0.59,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:40:32,136,9.81,20.81,19.75,20.23,0.58,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:40:45,150,9.53,20.73,19.67,20.14,0.59,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:40:59,164,9.84,20.90,19.83,20.29,0.61,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:41:13,178,9.68,20.81,19.75,20.23,0.57,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:41:27,192,9.93,20.81,19.75,20.21,0.60,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:41:41,206,9.58,20.60,19.55,20.01,0.60,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:41:55,220,9.60,20.91,19.84,20.32,0.59,31,12,7.8,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:42:09,233,10.07,21.05,19.98,20.43,0.62,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:42:22,247,9.73,20.71,19.66,20.07,0.63,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:42:36,261,9.55,21.11,20.04,20.50,0.61,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:42:50,275,9.80,21.09,20.02,20.49,0.61,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:43:04,288,9.41,21.06,19.99,20.45,0.61,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:43:17,302,9.42,20.75,19.70,20.18,0.57,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:43:31,316,9.38,20.98,19.92,20.36,0.62,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:43:45,329,9.54,20.77,19.72,20.17,0.60,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:43:58,343,9.58,20.85,19.79,20.27,0.58,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:44:12,357,9.78,21.23,20.15,20.62,0.61,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:44:26,371,9.45,21.23,20.15,20.61,0.62,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:44:40,385,9.73,21.07,20.00,20.48,0.60,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:44:54,398,9.74,21.05,19.98,20.42,0.63,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:45:07,412,9.52,21.11,20.04,20.51,0.60,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:45:21,425,9.85,20.94,19.88,20.32,0.62,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:45:34,439,9.61,21.18,20.11,20.56,0.62,31,12,7.79,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:45:48,453,9.45,20.96,19.91,20.37,0.59,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:46:02,466,9.36,21.26,20.19,20.68,0.57,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:46:15,480,9.75,21.43,20.35,20.81,0.62,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:46:29,494,9.46,21.21,20.15,20.61,0.60,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:46:43,508,9.83,21.39,20.32,20.76,0.63,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:46:57,521,9.10,21.53,20.45,20.93,0.60,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:47:10,535,9.26,21.63,20.54,21.00,0.63,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:47:24,548,9.53,21.34,20.27,20.73,0.62,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:47:37,562,9.09,21.64,20.56,21.07,0.57,31,12,7.77,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:47:51,576,9.69,21.65,20.57,21.07,0.58,31,12,7.77,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:48:05,590,9.48,21.66,20.58,21.01,0.65,31,12,7.77,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:48:19,603,9.30,21.76,20.68,21.17,0.59,31,12,7.77,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark1,Dark,14:48:32,617,9.18,21.73,20.65,21.09,0.64,31,12,7.77,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:05:35,302,8.59,20.23,19.21,19.65,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:05:49,316,8.97,20.68,19.64,20.11,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:06:03,330,9.02,20.69,19.65,20.09,0.59,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:06:17,343,8.73,20.48,19.45,19.93,0.55,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:06:30,357,8.85,20.50,19.47,19.94,0.56,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:06:44,371,8.95,20.40,19.38,19.81,0.59,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:06:58,385,9.23,20.51,19.48,19.90,0.60,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:07:12,398,9.04,20.67,19.63,20.08,0.59,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:07:25,412,8.98,20.74,19.70,20.14,0.59,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:07:39,426,8.63,20.69,19.65,20.11,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:07:53,440,8.42,20.41,19.39,19.84,0.56,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:08:07,454,8.74,20.73,19.69,20.14,0.59,31,12,7.78,,,,,,,Dark2 END Odonthalia high $R1,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:08:21,467,8.78,20.76,19.72,20.17,0.60,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:08:34,480,8.58,20.61,19.58,20.03,0.57,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:08:47,494,8.86,20.87,19.82,20.30,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:09:01,508,8.70,20.68,19.64,20.10,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:09:15,523,8.69,20.98,19.93,20.39,0.59,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:09:30,536,8.63,20.81,19.77,20.23,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:09:43,550,8.57,20.76,19.72,20.18,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:09:57,564,8.65,21.37,20.30,20.75,0.62,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:10:11,578,8.61,21.04,19.98,20.44,0.61,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:10:25,592,8.40,21.17,20.11,20.56,0.61,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:10:39,605,8.75,21.25,20.18,20.63,0.62,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Dark2,Dark,15:10:52,618,8.60,21.10,20.04,20.51,0.58,31,12,7.78,,,,,,,,,,,,
Hymenena,ccm,Low,1,Light,Light,14:53:18,261,9.68,21.47,20.41,20.85,0.61,31,12,7.76,,,,,,,,,,,,
